title,link,authors,publication,article_year
Sur le probleme de pré-image en reconnaissance des formes avec contraintes de non-négativité,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:aqlVkmm33-oC,"M KALLAS, P HONEINE, H AMOUD, C FRANCIS","Colloque GRETSI’2011, 2011",2011
A simple scheme for unmixing hyperspectral data based on the geometry of the n-dimensional simplex,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:MXK_kJrjxJIC,"P Honeine, C Richard","2010 IEEE International Geoscience and Remote Sensing Symposium, 2271-2274, 2010",2010
Techniques d’apprentissage non-linéaires en ligne avec contraintes de positivité,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:4TOpqqG69KYC,"J Chen, C Richard, P Honeine, H Snoussi, H Lantéri, C Theys","Actes de la VIeme Conférence Internationale Francophone d’Automatique, 2010",2010
Distributed learning with kernels in wireless sensor networks for physical phenomena modeling and tracking,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:Zph67rFs4hoC,"C Richard, P Honeine, H Snoussi, A Ferrari, C Theys","Proc. 30th IEEE International Geoscience and Remote Sensing Symposium (IGARSS), 2010",2010
SynWoodScape: Synthetic Surround-view Fisheye Camera Dataset for Autonomous Driving,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:kh2fBNsKQNwC,"AR Sekkat, Y Dupuis, VR Kumar, H Rashed, S Yogamani, P Vasseur, ...","arXiv preprint arXiv:2203.05056, 2022",2022
A Surprisingly Effective Perimeter-based Loss for Medical Image Segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:Ug5p-4gJ2f0C,"R El Jurdi, C Petitjean, P Honeine, V Cheplygina, F Abdallah",,2021
A Metric Learning Approach to Graph Edit Costs for Regression,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:ruyezt5ZtCIC,"L Jia, B Gaüzère, F Yger, P Honeine","Joint IAPR International Workshops on Statistical Techniques in Pattern …, 2021",2021
Spectral-designed depthwise separable graph neural networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:PoWvk5oyLR8C,"M Balcilar, G Renton, P Héroux, B Gaüzère, S Adam, P Honeine","Proceedings of Thirty-seventh International Conference on Machine Learning …, 2020",2020
Pixel-Wise Linear/Nonlinear Nonnegative Matrix Factorization for Unmixing of Hyperspectral Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:L7CI7m0gUJcC,"F Zhu, P Honeine, J Chen","ICASSP 2020-2020 IEEE International Conference on Acoustics, Speech and …, 2020",2020
Decentralized Sensor Localization by Decision Fusion of RSSI and Mobility in Indoor Environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:uLbwQdceFCQC,"D Alshamaa, F Mourad-Chehade, P Honeine","2018 26th European Signal Processing Conference (EUSIPCO), 2300-2304, 2018",2018
In-network principal component analysis with diffusion strategies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:KxtntwgDAa4C,"N Ghadban, P Honeine, F Mourad-Chehade, C Francis, J Farah","International Journal of Wireless Information Networks 23 (2), 97-111, 2016",2016
Kernel Nonnegative Matrix Factorization Without the Curse of the Pre-image-Application to Unmixing Hyperspectral Images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:Ri6SYOTghG4C,"F Zhu, P Honeine, M Kallas",,2016
Pareto front of bi-objective kernel-based nonnegative matrix factorization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:VOx2b1Wkg3QC,"F Zhu, P Honeine","Proc. 23rd European Symposium on Artificial Neural Networks, Computational …, 2015",2015
The role of one-class classification in detecting cyberattacks in critical infrastructures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:5ugPr518TE4C,"P Nader, P Honeine, P Beauseroy","International Conference on Critical Information Infrastructures Security …, 2014",2014
Ridge regression and Kalman filtering for target tracking in wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:UxriW0iASnsC,"S Mahfouz, F Mourad-Chehade, P Honeine, J Farah, H Snoussi","2014 IEEE 8th Sensor Array and Multichannel Signal Processing Workshop (SAM …, 2014",2014
Detection of contamination in water distribution network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:4OULZ7Gr8RgC,"Z Noumir, KB Guépié, L Fillatre, P Honeine, I Nikiforov, H Snoussi, ...","Advances in Hydroinformatics, 141-151, 2014",2014
Surveillance Continue d’Activité et Localisation d’Agressions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:xtRiw3GOFMkC,"F Campan, P Nader, P Honeine, P Beauseroy, L Fillatre, P Cornu, ...","Workshop Interdisciplinaire sur la Sécurité Globale (WISG), 2013",2013
Adaptation en ligne d'un dictionnaire pour les méthodes à noyau,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:pqnbT2bcN3wC,"C Saidé, P Honeine, R Lengellé, C Richard, R Achkar","Actes du 24-eme Colloque GRETSI sur le Traitement du Signal et des Images, 2013",2013
Approches géométriques pour l'estimation des fractions d'abondance en traitement de données hyperspectales. Extensions aux modèles de mélange non linéaires,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:bEWYMUwI8FkC,"P Honeine, C Richard, NH Nguyen","Traitement du signal 30 (1-2), 61-86, 2013",2013
A comparative study of pre-image techniques: the kernel autoregressive case,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:4DMP91E08xMC,"M Kallas, P Honeine, C Francis, H Amoud","2011 IEEE Workshop on Signal Processing Systems (SiPS), 379-384, 2011",2011
Multi-class least squares classification at binary-classification complexity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:kNdYIx-mwKoC,"Z Noumir, P Honeine, C Richard","2011 IEEE Statistical Signal Processing Workshop (SSP), 277-280, 2011",2011
Sur la caractérisation de non-stationnarités par la méthode des substituts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:qxL8FJ1GzNcC,"H Amoud, C Richard, P Honeine, P Flandrin, P Borgnat","XXIIe colloque GRETSI (traitement du signal et des images), Dijon (FRA), 8 …, 2009",2009
Symbols Detection and Classification using Graph Neural Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:5qfkUJPXOUwC,"G Renton, M Balcilar, P Héroux, B Gaüzère, P Honeine, S Adam","Pattern Recognition Letters 152, 391-397, 2021",2021
A graph pre-image method based on graph edit distances,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:XoXfffV-tXoC,"L Jia, B Gaüzère, P Honeine","Joint IAPR International Workshops on Statistical Techniques in Pattern …, 2021",2021
Interpretable time series kernel analytics by pre-image estimation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:tYavs44e6CUC,"TPT Tran, A Douzal-Chouakria, SV Yazdi, P Honeine, P Gallinari","Artificial Intelligence 286, 103342, 2020",2020
Performance evaluation of state-of-the-art filtering criteria applied to sift features,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:BUYA1_V_uYcC,"S Konlambigue, JB Pothin, P Honeine, A Bensrhair","2019 IEEE International Symposium on Signal Processing and Information …, 2019",2019
Génération d'images omnidirectionnelles à partir d'un environnement virtuel,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:ipzZ9siozwsC,"AR Sekkat, Y Dupuis, P Vasseur, P Honeine","27-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2019",2019
The Belief Functions Theory for Sensors Localization in Indoor Wireless Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:JQOojiI6XY0C,"D Alshamaa, F Mourad-Chehade, P Honeine","International Conference on Belief Functions, 10-13, 2018",2018
Classification paramétrique multi-classes à croyance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:N5tVd3kTz84C,"D Alshamaa, F Mourad-Chehade, P Honeine","Actes du 26-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2017",2017
ADMM for maximum correntropy criterion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:9vf0nzSNQJEC,"F Zhu, A Halimi, P Honeine, B Chen, N Zheng","2016 International Joint Conference on Neural Networks (IJCNN), 1420-1427, 2016",2016
Robust hyperspectral unmixing accounting for residual components,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:Y5dfb0dijaUC,"A Halimi, P Honeine, J Bioucas-Dias","2016 IEEE Statistical Signal Processing Workshop (SSP), 1-5, 2016",2016
System and method for locating a target using a transceiver array,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:L8Ckcad2t8MC,"H Snoussi, C Richard, P Honeine","US Patent 9,285,456, 2016",2016
Kernel-based nonlinear signal processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:ZfRJV9d4-WMC,"JCM Bermudez, P Honeine, JY Tourneret, C Richard","Signals and Images: Advances and Results in Speech, Estimation, Compression …, 2015",2015
Eviter la malédiction de pré-image: application à la factorisation en matrices non négatives à noyaux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:dTyEYWd-f8wC,"P Honeine, F Zhu","Actes du 25-eme Colloque GRETSI sur le Traitement du Signal et des Images, 2015",2015
Gossip algorithms for principal component analysis in networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:mvPsJ3kp5DgC,"N Ghadban, P Honeine, F Mourad-Chehade, J Farah, C Francis","2015 23rd European Signal Processing Conference (EUSIPCO), 2366-2370, 2015",2015
Shrinkage methods for one-class classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:8AbLer7MMksC,"P Nader, P Honeine, P Beauseroy","2015 23rd European Signal Processing Conference (EUSIPCO), 135-139, 2015",2015
Identification en ligne avec régularisation L1. Algorithme et analyse de convergence en environnement non-stationnaire,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:35r97b3x0nAC,"J Chen, C Richard, JCM Bermudez, P Honeine","Actes du 24-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2013",2013
Mobilité d'un réseau de capteurs sans fil basée sur les méthodes à noyau,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:dshw04ExmUIC,"N Ghadban, P Honeine, C Francis, F Mourad-Chehade, J Farah, M Kallas","Actes du 24-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2013",2013
Estimation locale d'un champ de diffusion par modèles à noyaux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:ns9cj8rnVeAC,"N Ghadban, P Honeine, C Francis, F Mourad-Chehade, J Farah, M Kallas","Actes de la 14-ème conférence ROADEF de la Société Française de Recherche …, 2013",2013
VigiRes' Eau: Surveiller un réseau de distribution d'eau potable,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:KUbvn5osdkgC,"H Yin, F Campan, BK Guépié, Z Noumir, L Fillatre, P Honeine, I Nikiforov, ...","Workshop Interdisciplinaire sur la Sécurité Globale (WISG 2012), 2012",2012
Modèle autorégressif non-linéaire à noyau. Une première approche,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:YFjsv_pBGBYC,"M Kallas, P Honeine, C Richard, C Francis, H Amoud","Actes du 23-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2011",2011
Vigires’ eau: Surveillance en temps réel de la qualité de l’eau potable d’un réseau de distribution en vue de la détection d’intrusions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:R3hNpaxXUhUC,"L Fillatre, P Honeine, I Nikiforov, C Richard, H Snoussi, N Azzaoui, ...","Workshop Interdisciplinaire sur la Sécurité Globale (WISG’11),(ANR-CSOSG), 2011",2011
Optimizing time-frequency representations for signal classification using radially Gaussian kernels,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:M05iB0D1s5AC,"P Honeine, C Richard","Traitement Du Signal 25 (6), 469-479, 2008",2008
Filtrage adaptatif non linéaire par méthode à noyau,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:oNZyr7d5Mn4C,"C Richard, P Honeiné","Journée thématique: signal, reconnaissance des formes et machines à noyaux, 2007",2007
Distribution temps-fréquence à noyau radialement Gaussien: optimisation pour la classification par le critère d'alignement noyau-cible,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:iH-uZ7U-co4C,"P Honeine, C Richard","Actes du XXI-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2007",2007
A comparative study of semantic segmentation of omnidirectional images from a motorcycle perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:4fGpz3EwCPoC,"AR Sekkat, Y Dupuis, P Honeine, P Vasseur","Scientific Reports 12 (1), 1-14, 2022",2022
SynWoodScape: Synthetic Surround-view Fisheye Camera Dataset for Autonomous Driving,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:bz8QjSJIRt4C,"A Rida Sekkat, Y Dupuis, VR Kumar, H Rashed, S Yogamani, P Vasseur, ...","arXiv e-prints, arXiv: 2203.05056, 2022",2022
Effect of Prior-based Losses on Segmentation Performance: A Benchmark,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:_axFR9aDTf0C,"RE Jurdi, C Petitjean, V Cheplygina, P Honeine, F Abdallah","arXiv preprint arXiv:2201.02428, 2022",2022
Effect of Prior-based Losses on Segmentation Performance: A Benchmark,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:rmuvC79q63oC,"C Petitjean, V Cheplygina, P Honeine, F Abdallah","arXiv e-prints, arXiv: 2201.02428, 2022",2022
Hyperspectral imaging for the evaluation of lithology and the monitoring of hydrocarbons in environmental samples,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:PVjk1bu6vJQC,"M Dhaini, FJ Roudaut, A Garret, R Arzur, A Chereau, F Buhler-Varenne, ...","RemTech (International event on Remediation, Coasts, Floods, Climate …, 2021",2021
Amélioration des performances des réseaux de neurones convolutifs en localisation indoor par augmentation des données,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:ClCfbGk0d_YC,"A Daou, J Pothin, P Honeine, A Bensrhair","ORASIS 2021, 2021",2021
graphkit-learn: A Python library for graph kernels based on linear patterns,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:foquWX3nUaYC,"L Jia, B Gaüzère, P Honeine","Pattern Recognition Letters 143, 113-121, 2021",2021
A comparative study of semantic segmentation using omnidirectional images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:xtoqd-5pKcoC,"AR Sekkat, Y Dupuis, P Honeine, P Vasseur","Congrès Reconnaissance des Formes, Image, Apprentissage et Perception (RFIAP), 2020",2020
Incoherent dictionary learning via mixed-integer programming and hybrid augmented Lagrangian,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:p__nRnzSRKYC,"Y Liu, S Canu, P Honeine, S Ruan","Digital Signal Processing 101, 102703, 2020",2020
Statistical learning for sensor localization in wireless networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:g3aElNc5_aQC,"D Alshamaa, F Chehade, P Honeine","arXiv preprint arXiv:2005.05097, 2020",2020
High-level Prior-based Loss Functions for Medical Image Segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:i2xiXl-TujoC,"RE Jurdia, C Petitjean, P Honeine, V Cheplygina, F Abdallah",,2020
Apprentissage de dictionnaire faiblement cohérent par programmation quadratique mixte,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:zLWjf1WUPmwC,"Y Liu, S Canu, P Honeine, S Ruan","27-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2019",2019
K-SVD with a Real ℓ0Optimization: Application to Image Denoising,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:NJ774b8OgUMC,"Y Liu, S Canu, P Honeine, S Ruan","2018 IEEE 28th International Workshop on Machine Learning for Signal …, 2018",2018
Champ Aléatoire de Markov pour la Détection Supervisée des Comptes Malicieux sur Twitter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:URolC5Kub84C,"N El-Mawass, P Honeine, L Vercouter","20-ème Conférence d'Apprentissage automatique (CAp), 2018",2018
Neighbor Retrieval Visualizer for Monitoring Lifting Cranes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:hkOj_22Ku90C,"P Honeine, S Mouzoun, M Eltabach","International Conference on Condition Monitoring of Machinery in Non …, 2018",2018
Une véritable approche L_0 pour l'apprentissage de dictionnaire,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:ye4kPcJQO24C,"Y Liu, S Canu, P Honeine, S Ruan","arXiv preprint arXiv:1709.05937, 2017",2017
Nonlinear hyperspectral unmixing accounting for spatial illumination variability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:VLnqNzywnoUC,"A Halimi, P Honeine, J Bioucas-Dias, GS Buller, S McLaughlin","2016 8th Workshop on Hyperspectral Image and Signal Processing: Evolution in …, 2016",2016
Filtering smooth altimetric signals using a Bayesian algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:JoZmwDi-zQgC,"A Halimi, G Buller, S McLaughlin, P Honeine","2016 24th European Signal Processing Conference (EUSIPCO), 2385-2389, 2016",2016
Hyperspectral unmixing accounting for spatial correlations and endmember variability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:HE397vMXCloC,"A Halimi, N Dobigeon, JY Tourneret, P Honeine","2015 7th Workshop on Hyperspectral Image and Signal Processing: Evolution in …, 2015",2015
Kernel Variational Approach for Target Tracking in a Wireless Sensor Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:tOudhMTPpwUC,"H Snoussi, P Honeine, C Richard","Regularization and Bayesian Methods for Inverse Problems in Signal and Image …, 2015",2015
Modèle semi-paramétrique RSSI/distance pour le suivi d'une cible dans les réseaux de capteurs sans fil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:LjlpjdlvIbIC,"S Mahfouz, F Mourad-Chehade, P Honeine, J Farah, H Snoussi","Actes du 25-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2015",2015
Estimation de la dimension intrinsèque des images hyperspectrales à l'aide d'un modèle à variances isolées,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:08ZZubdj9fEC,"A Halimi, P Honeine, M Kharouf, C Richard, JY Tourneret","Actes du 25-ème Colloque GRETSI sur le Traitement du Signal et des Images, 2015",2015
Combining a physical model with a nonlinear fluctuation for signal propagation modeling in WSNs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:vRqMK49ujn8C,"S Mahfouz, P Honeine, F Mourad-Chehade, J Farah, H Snoussi","2014 IEEE/ACS 11th International Conference on Computer Systems and …, 2014",2014
Book Chapter Kernel-Based Nonlinear Signal Processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:WqliGbK-hY8C,"JCM Bermudez, P Honeine, JY Tourneret, C Richard",,2014
Démélange non-linéaire d'images hyperspectrales: mythe ou réalité?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:M7yex6snE4oC,"J Chen, N Dobigeon, A Halimi, P Honeiné, C Richard, JY Tourneret","3ème colloque scientifique de la SFPT-GH-2014, 2014",2014
Machine learning using radio-fingerprints for localization in wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:abG-DnoFyZgC,"S Mahfouz, F Mourad-Chehade, P Honeine, J Farah, H Snoussi","IEEE Transactions on Aerospace and Electronic Systems, 2014",2014
Contributions en traitement du signal par méthodes d'apprentissage à noyaux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:2KloaMYe4IUC,P Honeine,"Habilitation à Diriger des Recherches, de l'Ecole Doctorale de l'Université …, 2013",2013
Vigires’ eau: système de surveillance en temps réel de la qualité de l’eau potable d’un réseau de distribution en vue de la détection d’intrusion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:RGFaLdJalmkC,"FCBK GUEPIE, Z NOUMIR, P HONEINE, I NIKIFOROV, C RICHARD, ...",,2013
Constrained Kaczmarz's Cyclic Projections for Unmixing Hyperspectral Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:f2IySw72cVMC,"P Honeine, F Troyes, H Lantéri, C Richard","European Conference on Signal Processing, 2013",2013
Approche variationnelle à noyau pour le suivi de cibles dans un réseau de capteurs sans fil.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=100&pagesize=100&citation_for_view=yxk7n1kAAAAJ:a0OBvERweLwC,"H Snoussi, P Honeine, C Richard","Méthodes d'inversion appliquées au traitement du signal et de l'image, 2013",2013
Reconnaissance de formes par méthodes à noyaux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=200&pagesize=100&citation_for_view=yxk7n1kAAAAJ:fPk4N6BV_jEC,P HONEINE,,2013
A nonlinear extension to geometric unmixing for fractional abundance estimation in hyperspectral images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yxk7n1kAAAAJ&cstart=200&pagesize=100&citation_for_view=yxk7n1kAAAAJ:zA6iFVUQeVQC,"P Honeine, C Richard, NH Nguyen","TRAITEMENT DU SIGNAL 30 (1-2), 61-86, 2013",2013
