title,link,authors,publication,article_year
Factors affecting the adoption of green supply chain management practices in Brazil: empirical evidence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:dhFuZR0502QC,"ABL de Sousa Jabbour, CJC Jabbour, K Govindan, D Kannan, ...","International Journal of Environmental Studies 70 (2), 302-315, 2013",2013
Understanding the genesis of green supply chain management: lessons from leading Brazilian companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:2P1L_qKh6hAC,ABL de Sousa Jabbour,"Journal of Cleaner Production 87, 385-390, 2015",2015
Environmental development in Brazilian companies: The role of human resource management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:5nxA0vEk-isC,"CJC Jabbour, ABL Jabbour, AA Teixeira, WRS Freitas","Environmental Development 3, 137-147, 2012",2012
Latin America: research opportunities on management for sustainable development,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:BqipwSGYUEgC,"CJC Jabbour, ABLS Jabbour","Latin American Journal of Management for Sustainable Development 1 (1), 1-6, 2014",2014
Unlocking effective multi-tier supply chain management for sustainability through quantitative modeling: Lessons learned and discoveries to be made,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:g3aElNc5_aQC,"CJC Jabbour, ABL de Sousa Jabbour, J Sarkis","International Journal of Production Economics 217, 11-30, 2019",2019
The role of new product development in underpinning the circular economy: A systematic review and integrative framework,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:gsN89kCJA0AC,"MAP Pinheiro, BMRP Seles, PDC Fiorini, D Jugend, ...","Management Decision, 2019",2019
Maturity levels of material cycles and waste management in a context of green supply chain management: an innovative framework and its application to Brazilian cases,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:tOudhMTPpwUC,"MA Ferreira, CJC Jabbour, ABL de Sousa Jabbour","Journal of Material Cycles and Waste Management 19 (1), 516-525, 2017",2017
Green supply chain management in local and multinational high-tech companies located in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:hC7cP41nSMkC,"ABL de Sousa Jabbour, F de Souza Azevedo, AF Arantes, CJC Jabbour","The International Journal of Advanced Manufacturing Technology 68 (1), 807-815, 2013",2013
Do environmental practices improve business performance even in an economic crisis? Extending the win-win perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:5qfkUJPXOUwC,"BMRP Seles, ABL de Sousa Jabbour, CJC Jabbour, H Latan, D Roubaud","Ecological economics 163, 189-204, 2019",2019
‘Too-much-of-a-good-thing’? The role of advanced eco-learning and contingency factors on the relationship between corporate environmental and financial performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ML0RJ9NH7IQC,"H Latan, CJC Jabbour, ABL de Sousa Jabbour, DWS Renwick, ...","Journal of environmental management 220, 163-172, 2018",2018
"Contingency theory, climate change, and low-carbon operations management",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:dQ2og3OwTAUC,"MWFM Alves, ABL de Sousa Jabbour, D Kannan, CJC Jabbour","Supply Chain Management: An International Journal, 2017",2017
Social sustainability in the oil and gas industry: institutional pressure and the management of sustainable supply chains,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:AvfA0Oy_GE0C,"A Rentizelas, ABL de Sousa Jabbour, AD Al Balushi, A Tuni","Annals of Operations Research 290 (1), 279-300, 2020",2020
Gestão de recursos humanos e desempenho operacional: evidências empíricas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:p__nRnzSRKYC,"CJC Jabbour, WRS Freitas, AA Teixeira, ABLS Jabbour","Gestão & Produção 19, 347-360, 2012",2012
Putting environmental technologies into the mainstream: Adoption of environmental technologies by medium-sized manufacturing firms in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:tkaPQYYpVKoC,"GC Diana, CJC Jabbour, ABL de Sousa Jabbour, D Kannan","Journal of cleaner production 142, 4011-4018, 2017",2017
"Innovative efforts of ISO 9001-certified manufacturing firms: Evidence of links between determinants of innovation, continuous innovation and firm performance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:_FM0Bhl9EiAC,"H Latan, CJC Jabbour, ABL de Sousa Jabbour, P de Camargo Fiorini, ...","International Journal of Production Economics 223, 107526, 2020",2020
"The interplay between stakeholders, resources and capabilities in climate change strategy: converting barriers into cooperation",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:sNmaIFBj_lkC,"AB Lopes de Sousa Jabbour, D Vazquez‐Brust, CJ Chiappetta Jabbour, ...","Business Strategy and the Environment 29 (3), 1362-1386, 2020",2020
"Decarbonisation of operations management–looking back, moving forward: a review and implications for the production research community",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:9Nmd_mFXekcC,"ABL de Sousa Jabbour, CJ Chiappetta Jabbour, J Sarkis, A Gunasekaran, ...","International Journal of Production Research 57 (15-16), 4743-4765, 2019",2019
“There is no carnival without samba”: Revealing barriers hampering biodiversity-based R&D and eco-design in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:-_dYPAW6P2MC,"CJC Jabbour, D Jugend, ABL de Sousa Jabbour, K Govindan, D Kannan, ...","Journal of environmental management 206, 236-245, 2018",2018
""" Verdes e competitivas?"": a influência da gestão ambiental no desempenho operacional de empresas brasileiras",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:qxL8FJ1GzNcC,"CJC Jabbour, AA Teixeira, ABLS Jabbour, WRS Freitas","Ambiente & Sociedade 15, 151-172, 2012",2012
Toward greener supply chains: is there a role for the new ISO 50001 approach to energy and carbon management?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:eMMeJKvmdy0C,"ABL de Sousa Jabbour, SAV Júnior, CJC Jabbour, W Leal Filho, ...","Energy Efficiency 10 (3), 777-785, 2017",2017
Green manufacturing: Relationship between adoption of green operational practices and green performance of Brazilian ISO 9001-certified firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:NhqRSupF_l8C,"DF Soubihia, CJC Jabbour, ABL de Sousa Jabbour","International Journal of Precision Engineering and Manufacturing-Green …, 2015",2015
Factors affecting the adoption of supply chain management practices: Evidence from the Brazilian electro-electronic sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:IjCSPb-OGe4C,"ABL de Sousa Jabbour, AG Alves Filho, ABN Viana, CJC Jabbour","IIMB management review 23 (4), 208-222, 2011",2011
Extending lean manufacturing in supply chains: a successful case in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:35N4QoGY0k4C,"ABL de Sousa Jabbour, JCO Junior, CJC Jabbour","Benchmarking: An International Journal, 2014",2014
Alignment of operations strategy: exploring the marketing interface,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:QIV2ME_5wuYC,"CJ Zanon, AG Alves Filho, CJC Jabbour, ABL de Sousa Jabbour","Industrial Management & Data Systems, 2013",2013
