title,link,authors,publication,article_year
"Dynamics of turbid plumes generated by marine aggregate dredging: an example of a macrotidal environment (the Bay of Seine, France)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:kNdYIx-mwKoC,"PA Duelos, R Lafite, S Le Bot, E Rivoalen, A Cuvilliez","Journal of Coastal Research, 25-37, 2013",2013
"Fine-grained mechanisms on an estuarine intertidal mudflat: role of the turbidity maximum dynamics. Case of the Seine estuary, France",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:zYLM7Y9cAGgC,"J Deloffre, R Lafite, P Lesueur, S Lesourd, R Verney, A Cuvilliez","22nd IAS International Association of Sedimentologists Meeting, Opatija, Croatia, 2003",2003
Turbidity in French coastal waters of the Dover Strait illustrated by satellite imagery,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:q3oQSFYPqjQC,"C Vinchon, JP DUPONT, R Lafite, A Matthews","Annales de la Société géologique du Nord 2 (4), 179-188, 1993",1993
Strategie d''etude des suspensions mise en oeuvre en Baie de Seine,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:u9iWguZQMMsC,"R Lafite, M Lamboy","La Baie de Seine. Colloque National du CNRS, 24-26 avril 1985, 1985",1985
Morphodynamics of intertidal dune field in a mixed wave-tide environment: Case of Baie de Somme in Eastern English Channel,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:tkaPQYYpVKoC,"I Turki, S Le Bot, N Lecoq, H Shafiei, C Michel, J Deloffre, A Héquette, ...","Marine Geology 431, 106381, 2021",2021
Data from marine grab samples collected during the AUPASED surveys,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:AXPGKjj_ei8C,"G Michel, S Le Bot, S Lesourd, M Legrain, R Levaillant, M Simon, R Lafite",,2020
Influence de l'arrangement granulaire d'un sédiment polydisperses sur le seuil de mise en mouvement,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:MXK_kJrjxJIC,"O Blanpain, P Cann, P Le Hir, P Cugier, PB Du Bois, R Lafite, T Garlan","CFM 2015-22ème Congrès Français de Mécanique, 2015",2015
Monitoring the impacts of marine aggregate extraction: Knowledge Synthesis 2012 (GIS SIEGMA),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:UebtZRa9Y70C,"M Desprez, R Lafite","Presses universitaires de Rouen et du Havre, 2014",2014
Biogeochemistry study in mangrove ecosystem sediments using dialysis porewater sampler,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:mB3voiENLucC,"I Sakho, V Mesnage, N Lecoq, J Deloffre, A Vennin, R Lafite","Mangrove Ecosystems: Biogeography, genetic Diversity and conservation …, 2013",2013
Suivi des impacts de l'extraction de granulats marins: Synthèse des connaissances 2012 (GIS SIEGMA),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:abG-DnoFyZgC,"M Desprez, R Lafite","Publication Univ Rouen Havre, 2012",2012
"Glacial, fluvial, coastal and offshore cascading-system to assess deglaciation in a polar environment, a case study in the Kongsffjorden area, Svalbard",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:P5F9QuxV20EC,"A Baltzer, D Mercier, D Laffly, J Deloffre, R Lafite","Polar worlds Environmental and social sciences to understand observed changes, 2011",2011
Impact of boat-generated waves on intertidal estuarine sediments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:SeFeTyx0c_EC,"O Blanpain, J Deloffre, R Lafite, G Gomit, D Calluaud, L David","AGU Fall Meeting Abstracts 2010, OS31C-1437, 2010",2010
"Caractérisation d’indicateurs hydro-morpho-sédimentaires de Bon Etat écologique des estuaires de la Seine, de la Loire et de la Gironde–Partie 2: Synthèse de la démarche et des …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:5ugPr518TE4C,"V Foussard, P Fattal, R Lafite, E Langlois, P Le Hir, M Lepage, S Lesourd, ...","Projet BEEST, 60p, 2010",2010
"Long-term hydrological changes of the Seine river discharge, France",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:D03iK_w7-QYC,"N Massei, B Laignel, J Mesquita, A Motelay, J Deloffre, R Lafite","EGU General Assembly Conference Abstracts, 12951, 2009",2009
The North Mudflat of the Seine Estuary: How much surface needs to be restored,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:pqnbT2bcN3wC,"JC Dauvin, T Ruellet, C Aulert, C Bessineton, A CUVILLER, J Jourde, ...","6th European Conference on Ecological Restoration, 2008",2008
Complex tide-and wind-driven dune dynamics in the Eastern English Channel. Migration and internal architecture.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:M3NEmzRMIkIC,"Y Ferret, S Le Bot, R Lafite, T Garlan, B Tessier","Proceedings of the Third International MARID Workshop, 121-28, 2008",2008
"AWIPEV-INVEST 2005-Sedimentological lnvestigations at the Coastal Interface in Shallow Kolhamnlaguna, Kongsfjorden, Western Svalbard",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:b0M2c_1WBrUC,"D Dethleff, K Bischof, C Wiencke, J Deloffre, L Brey, R Lafite","Mitteilungen zur Kieler Polarforschung 22, 14-41, 2006",2006
Introduction and dedication of the FLUXMANCHE II special issue,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:zA6iFVUQeVQC,"PJ Statham, P Davies, R Lafite","CONTINENTAL SHELF RESEARCH 19 (15-16), 1849-1850, 1999",1999
L'évaluation et le suivi de la qualité biologique des estuaires,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:SP6oXDckpogC,"B Elkaim, M Desprez, JP DUCROTOY, JP DUPONT, R Lafite, S PICHARD, ...","Bulletin d'écologie 23 (3-4), 185-200, 1992",1992
Multiparametric investigation of North Sea particulate matter. Preliminary results in the Skagerrak,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:RGFaLdJalmkC,"D Boust, JP Dupont, P Bienvenu, U Ezat, R Lafite, T Leboulanger, ...","Oceanologica Acta, Special issue, 1991",1991
Présence dans les eaux et les sédiments de la Baie de Seine de particules héritées de la pollution atmosphérique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:5Ul4iDaHHb8C,"R Lafite, JP Dupont, I Zimmerlin",,1987
Dynamics of Nearshore Waves during Storms: Case of the The English Channel and the Normandy Coasts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:5awf1xo2G04C,"C López Solano, EI Turki, Y Hamdi, A Soloy, S Costa, B Laignel, ...","Water 14 (3), 321, 2022",2022
"Morpho-sedimentological and dynamic patterns in a ria type estuary: the Belon estuary (South Brittany, France)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:dTyEYWd-f8wC,"G Michel, S Le Bot, S Lesourd, R Lafite","Journal of Maps 17 (2), 389-400, 2021",2021
Monitoring de l'évolution morpho-sédimentaire de petits à moyens estuaires à partir de sondeurs acoustiques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:HE397vMXCloC,"G Michel, S Le Bot, S Lesourd, R Lafite","Colloque merIGéo, 2020",2020
Acoustic remote sensing monitoring of morphological and sedimentological seabed evolution of small and medium-scale French estuaries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:Mojj43d5GZwC,"G Michel, S Le Bot, S Lesourd, R Lafite","EGU2020, 2020",2020
Estimation of estuarine particulate fluxes using high frequency monitoring network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:LPZeul_q3PIC,"R Lafite, J Deloffre, F Druine, R Verney, JP Lemoine","Ocean Sciences Meeting 2020, 2020",2020
Investigation of Water Level Variability along the Macrotidal Seine Estuary (France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:eflP2zaiRacC,"J Deloffre, I Turki, N Lecoq, N Massei, B Laignel, R Lafite","Ocean Sciences Meeting 2020, 2020",2020
Etude de faisabilité de la détermination automatisée de la nature des sédiments en domaine subtidal estuarien grâce aux données des sondeurs acoustiques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:D_sINldO8mEC,"G Michel, S Le Bot, S Lesourd, R Lafite","17e Congrès Français de Sédimentologie, 2019",2019
Multiresolution investigation of water level variability along the Seine estuary (France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:XiVPGOgt02cC,"J Deloffre, N Lecoq, N Massei, R Lafite, I Turki, V Mesnage, C Lheureux","AGU Fall Meeting 2018, 2018",2018
Multiresolution investigation of water level variability along the Seine estuary (France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:08ZZubdj9fEC,"N Lecoq, J Deloffre, N Massei, R Lafite, I Turki Sr, V Mesnage, ...","AGU Fall Meeting Abstracts 2018, EP31E-2402, 2018",2018
Flux sédimentaires et réponse morphodynamique des fonds en Manche Est: influence des marées et des houles sur les dunes hydrauliques subtidales et intertidales,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:wbdj-CoPYUoC,"S Le Bot, Y Ferret, C Michel, T Garlan, J Deloffre, A Hequette, R Lafite","25ème Réunion des Sciences de la Terre, 2016",2016
Effets des extractions de granulats marins sur les habitats benthiques dans le bassin oriental de la Manche: acquis du GIS SIEGMA «Suivi des Impacts des extractions de …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:J-pR_7NvFogC,"R Lafite, JC Dauvin, M Desprez, S Le Bot","25ème Réunion des Sciences de la Terre, 2016",2016
Changes in migration of intertidal dunes: Case of Somme Bay (NW France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:V3AGJWp-ZtQC,"I Turki, S Le Bot, N Kakeh, N Lecoq, C Michel, R Lafite","25ème Réunion des Sciences de la Terre, 2016",2016
"Dynamique de comblement d'un estuaire mégatidal (Baie de Somme): marqueurs sédimentaires, morphologiques et dynamiques, bilans volumiques et marqueurs d'évolution du trait de côte.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:_FxGoFyzp5QC,"S Le Bot, C Michel, F Druine, S Costa, F Levoy, C Dubrulle-Brunaud, ...","25e Réunion des Sciences de la Terre, 2016",2016
Suspended solid concentration in the Seine Estuary based on the SYNAPSES turbidity monitoring network: quantification and variability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&pagesize=100&citation_for_view=TqBwgC4AAAAJ:Se3iqnhoufwC,"D Flavie, R Lafite, J Deloffre, R Verney, JP Lemoine","BOOK OF ABSTRACTS, 2015",2015
A new coefficient based on particle shape to improve models for bedload sediment transport predictions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:1qzjygNMrQYC,"M Durafour, A Jarno, S Le Bot, R Lafite, F Marin","EGU General Assembly 2015, 2015",2015
Influence of vegetation on the infilling of a macrotidal embayment: examples from salt marshes and shingle spit of the Baie de Somme (North France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:rO6llkc54NcC,"S Le Bot, E Forey, R Lafite, E Langlois","EGU General Assembly Conference Abstracts, 7782, 2015",2015
Prediction of bedload sediment transport for heterogeneous sediments in shape,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:NMxIlDl6LWMC,"M Durafour, A Jarno, S Le Bot, R Lafite, F Marin","EGU General Assembly Conference Abstracts, 277, 2015",2015
Impact of boat generated waves over an estuarine intertidal zone of the Seine estuary (France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:M3ejUd6NZC8C,"J Deloffre, R Lafite","EGU General Assembly Conference Abstracts, 14498, 2015",2015
On a new hydrid method to modelize the turbulence over marine sand ripples,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:KlAtU1dfN6UC,"A Bennis, S Le Bot, R Lafite, P Bonneton, F Ardhuin","EGU General Assembly Conference Abstracts, 5533, 2015",2015
"Morphological evolution of intertidal dunes during a spring-neap cycle, in macrotidal estuarine environment (Baie de Somme, Eastern English Channel).",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:eQOLeE2rZwMC,"C Michel, S Le Bot, R Lafite, D Julien, C Stéphane, H Arnaud, S Vincent, ...","EGU General Assembly Conference Abstracts, 779, 2015",2015
Bottom shear stress and SSC control on the morphological evolution of estuarine intertidal mudflats,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:2osOgNQ5qMEC,"J Deloffre, R Verney, R Lafite","EGU General Assembly Conference Abstracts, 11406, 2014",2014
Turbulence and sediment transport over sand dunes and ripples,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:bnK-pcrLprsC,"A Bennis, S Le Bot, P Bonneton, F Ardhuin","AGU Fall Meeting Abstracts 2013, EP13A-0840, 2013",2013
Infilling dynamics of estuaries in a macrotidal context: an integrated pluridisciplinary approach in the Baie de Somme.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:IWHjjKOFINEC,"S Le Bot, R Lafite, C Michel, J Deloffre, A Maspataud, B Dejean, F Druine, ...","Journées UOF-EUCC «Risques côtiers liés aux changements globaux»., 2013",2013
Estimation of the friction coefficient induced by marine dune using high resolution bathymetric data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:9vf0nzSNQJEC,"N Huybrechts, H Smaoui, S Le Bot, A Ouahsine, Y Ferret, R Lafite","VLIZ Special Publication, 2013",2013
SYNAPSES Système de surveillance automatisée de la Physico-chimie en Estuaire de Seine,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:eMMeJKvmdy0C,"JP Lemoine, J Deloffre, R Lafite, O Macur, G Hervé, C Guillon","Journées de l'hydraulique 35 (1), 1-8, 2013",2013
Existence of both culturable and viable but non culturable (VNC) E. coli populations with distinct settling velocities in karst aquifer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:k_IJM867U9cC,"F Petit, M Ratajczak, N Massei, R Lafite, O Clermont, E Denamur, T Berthe","AGU Fall Meeting Abstracts 2012, H11F-1249, 2012",2012
Human activities in the Seine estuary: consequences on the infilling rate,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:UeHWp8X0CEIC,"A Cuvilliez, J Deloffre, R Lafite","AGU Fall Meeting Abstracts 2012, H11G-1266, 2012",2012
Influence of tide vs wave on sediment dynamics and dune internal architecture on a macrotidal inner continental shelf (eastern English Channel),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:70eg2SAEIzsC,"Y Ferret, S Le Bot, R Lafite, O Blanpain, T Garlan","International Conference on Tidal Sedimentology (Tidalites), 2012",2012
Rhythmites preservation in macrotidal estuarine environments: from upstream to downstream estuary,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:RHpTSmoSYBkC,"M Lemoine, J Deloffre, R Lafite, S Lesourd, L Patrick, A Cuvilliez, N Fritier, ...","International Conference on Tidal Sedimentology (Tidalites), 2012",2012
Littoral sedimentation within spartine and obione communities in the Somme estuary (eastern English Channel)-Preliminary results,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:mVmsd5A6BfQC,"S Le Bot, F Bertel, E Langlois, E Forey, A Meirland, R Lafite","International Conference on Tidal Sedimentology (Tidalites), 2012",2012
Groupement d'Intérêt Scientifique Suivi des Impacts de l'Extraction de Granulats Marins (GIS SIEGMA). Compte-Rendu Assemblée Générale 2 juillet 2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:olpn-zPbct0C,"M Desprez, P Chevreau, PA Duclos, JP Delpech, B Ernande, R Lafite, ...",,2012
Contribution of intra-estuarine tributaries to estuarine sediment budget,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:nb7KW1ujOQ8C,"M Lemoine, J Deloffre, R Lafite, P Le Hir, K Oberle, F Petit","EGU General Assembly Conference Abstracts, 8888, 2012",2012
Shift in prokaryotic diversity in Arctic sediment along a continuum Glacier-River-Fjord using massive 16S rRNA gene tag sequencing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:1sJd4Hv_s6UC,"M Laghdass, J Deloffre, R Lafite, C Hänni, B Gillet, S Cecillon, P Simonet, ...","EGU General Assembly Conference Abstracts, 13852, 2012",2012
Rapport Seine-Aval 4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:roLk4NBRz8UC,"R Verney, R Lafite, P Claquin",,2012
"Study of unsteady flow generated by boat motion, quantification of the impacts on riverbank erosion.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:JV2RwH3_ST0C,"G Gomit, D Calluaud, L David, R Lafite, J Deloffre, O Blanpain, A Ezersky","Proceedings of the 34th World Congress of the International Association for …, 2011",2011
High resolution field study of sediment dynamics on a strongly heterogeneous bed,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:_xSYboBqXhAC,"P Bailly Du Bois, O Blanpain, R Lafite, P Cugier, M Lunven","AGU Fall Meeting Abstracts 2010, OS51B-1293, 2010",2010
Pluriannual variability of sedimentation on mudflats in a macrotidal estuary,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:isC4tDSrTZIC,"A Cuvilliez, R Lafite, J Deloffre, N Massei, E Langlois, I Sakho","AGU Fall Meeting Abstracts 2010, EP31C-0752, 2010",2010
Coastal sediment dynamics in Spitsbergen,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:u-x6o8ySG0sC,"J Deloffre, R Lafite, A Baltzer, C Marlin, E Delangle, D Dethleff, F Petit","AGU Fall Meeting Abstracts 2010, OS51B-1296, 2010",2010
"Long-Term Hydrological Changes (1946-2006) of the Seine River Discharge, France",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:TFP_iSt0sucC,"N Massei, B Laignel, J Mesquita, A Motelay, J Deloffre, R Lafite","AGU Fall Meeting Abstracts 2008, H11I-07, 2008",2008
"Pénétration de particules fines d'origine marine dans trois petits fleuves (Normandie, France): rôle du pompage tidal.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:dhFuZR0502QC,"C Dubrulle-Brunaud, P Lesueur, D Boust, R Lafite, O Dugué, N Poupinet, ...","11e Congrès Français de Sédimentologie, 2007",2007
Consequences of Estuarine Management on Hydrodynamics and Ecological Functioning: ECSA 38th Symposium--Rouen 2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:lSLTfruPkqcC,"ECS Association, R Lafite, J Garnier, VN de Jonge","Springer, 2007",2007
"Discrimination provenance of mud deposits, using minerological and geochemical source tracers, in a macrotidal estuarine system: the Seine estuary (English Channel, France)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:p2g8aNsByqUC,"C Dubrulle-Brunaud, P Lesueur, D Boust, R Lafite, O Dugué, N Poupinet","17th International Sedimentological Congress, 2006",2006
Validation de SiAM3D pour le cycle de la matière organique et bilans de carbone: Rapport d'activité,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:tS2w5q8j5-wC,"S Even, N Bacq, B Thouvenin, J Garnier, P Servais, R Lafite, P LeHir",,2006
"Caractérisation des envasements en domaine estuarien: l’exemple de l’estuaire de la Seine (Normandie, France).",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:g5m5HwL7SMYC,"C Dubrulle-Brunaud, P Lesueur, D Boust, R Lafite, N Poupinet, O Dugué","10e Congrès Français de Sédimentologie, 2005",2005
Comparison of two techniques for in situ monitoring of bank levels on intertidal mudflas in macrotidal estuaries in France and UK: implications for process identification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:eq2jaN3J8jMC,"SB Mitchell, J Deloffre, D Lawler, R Lafite, HM Burgess","8th international conference on cohesive sediment transport INTERCOH 2005 …, 2005",2005
"Abondance des flores indicatrices de contamination fécale et présence de pathogèns (Cryptosporidium parvum, Giardia duodenalis, Salmonella) en estuaire de Seine",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:vRqMK49ujn8C,"A Touron, T Berthe, K Leuvraud, L Favennec, R Lafite, P Servais, F Petit",,2005
"The GEMEL experience: an association as a link between estuarine environment, scientific research and stakeholders",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:9ZlFYXVOiuMC,"C Marion, JP Ducrotoy, R Lafite, B Sylvand, I Rauss, P Hacquebart","VLIZ Special Publication, 2005",2005
Exchange and release processes Dialysis porewater sampler: a strategy for time equilibration optimisation p1-9 in Phosphates in sediments.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:qjMakFHDy7sC,"G Bally, V Mesnage, R Verney, O Clarisse, JP Dupont, B Ouddane, ...","Edited by HL Golterman & L. Serrano. BUCKHUYS Publishers BV, 202 p, 2005",2005
"Deciphering the origins of fine-grained deposits on the Calvados beaches (Normandy, France).",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:OU6Ihb5iCvQC,"C Dubrulle-Brunaud, P Lesueur, D Boust, N Poupinet, O Dugué, R Lafite, ...","ECSA 38th Symposium: Changes in lands uses: consequences on estuaries and …, 2004",2004
Marqueurs biogeochimiques de la matiere organique sur la radiale Wight-Cherbourg (Manche centrale),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:u_35RYKgDlwC,"MM Ismaïli, L Serve, F Gadel, R Lafite, H Texier","Oceanologica Acta 4 (22), 397-412, 1999",1999
Anisotropic and non linear effect on crystal morphology of precipitated chiral molecules as a function of the supersaturation and the optical purity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:geHnlv5EZngC,"G Coquerel, R Lafite","8th Int. Symp. on Chiral Discrimination, 1996",1996
GRAIN-SIZE AND SETTLING VELOCITY OF SUSPENDED MATTER OF THE SEINE ESTUARY,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TqBwgC4AAAAJ&cstart=100&pagesize=100&citation_for_view=TqBwgC4AAAAJ:hC7cP41nSMkC,"JP Dupont, HQ Wang, R Lafite, R Meyer, H Texier","COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE II 320 (10), 961-968, 1995",1995
